Location ID,Address,City,State,Zip,Latitude,Longitude,Location
169,101 E 51ST ST,CHICAGO,IL,60615,41.80189221533366,-87.62256558837282,"41.80189221533366, -87.62256558837282"
170,101 E ERIE ST,CHICAGO,IL,60611,41.89400968711272,-87.62536771830538,"41.89400968711272, -87.62536771830537"
171,101 N CLINTON ST,CHICAGO,IL,60661,41.88324216268782,-87.64108792858264,"41.88324216268782, -87.64108792858262"
172,101 N WACKER DR,CHICAGO,IL,60606,41.88323434776848,-87.6366490618587,"41.88323434776848, -87.6366490618587"
173,101 N WESTERN AVE,CHICAGO,IL,60612,41.88304060441797,-87.68633874560294,"41.883040604417964, -87.68633874560294"
174,101 S CLINTON ST,CHICAGO,IL,60661,41.88050600585365,-87.64100503932116,"41.880506005853654, -87.64100503932116"
175,101 W 107TH ST,CHICAGO,IL,60628,41.69973248802526,-87.62575610516434,"41.69973248802526, -87.62575610516433"
176,101 W DIVISION ST,CHICAGO,IL,60610,41.90378983001293,-87.63151542935856,"41.90378983001293, -87.63151542935856"
177,101 W NORTH AVE,CHICAGO,IL,60610,41.911068817076575,-87.63171063358091,"41.91106881707658, -87.6317106335809"
178,101-103 W 119TH ST,CHICAGO,IL,60628,41.677886324206774,-87.62517222058605,"41.677886324206774, -87.62517222058605"
179,101-111 N WESTERN AVE,CHICAGO,IL,60612,41.88304060441797,-87.68633874560294,"41.883040604417964, -87.68633874560294"
180,101-115 E 69TH ST,CHICAGO,IL,60637,41.769108080619134,-87.62170737185312,"41.769108080619134, -87.62170737185312"
181,1010 E 59TH ST,CHICAGO,IL,60637,41.78786254105026,-87.60085931821109,"41.78786254105026, -87.60085931821109"
182,1010 E 72ND ST,CHICAGO,IL,60619,41.76422335069556,-87.60017165187278,"41.76422335069556, -87.6001716518728"
183,1010 N ASHLAND AVE,CHICAGO,IL,60622,41.90004341033534,-87.66754873288998,"41.90004341033534, -87.66754873288997"
184,1010 N NOBLE ST,CHICAGO,IL,60642,41.900194799494656,-87.66266462288189,"41.90019479949466, -87.66266462288189"
185,1010 S DELANO WEST CT,CHICAGO,IL,60605,,,"-,-"
186,1010 S WESTERN AVE,CHICAGO,IL,60612,41.86889279744896,-87.68624731889324,"41.86889279744895, -87.68624731889324"
187,1010 W 95TH ST,CHICAGO,IL,60643,41.72150489072325,-87.64859453180811,"41.721504890723246, -87.64859453180811"
188,1010 W ARGYLE ST,CHICAGO,IL,60640,41.973415011961535,-87.65542230934776,"41.973415011961535, -87.65542230934777"
189,1010 W CHICAGO AVE,CHICAGO,IL,60642,41.896409081520545,-87.65317167959093,"41.896409081520545, -87.65317167959094"
190,1010 W WASHINGTON BLVD,CHICAGO,IL,60607,41.88316347581792,-87.6525689466173,"41.883163475817916, -87.6525689466173"
191,1010 W WEBSTER AVE,CHICAGO,IL,60614,41.92184061348686,-87.65397242336388,"41.92184061348686, -87.65397242336388"
192,1010-12 S WESTERN AVE,CHICAGO,IL,60612,41.86889279744896,-87.68624731889324,"41.86889279744895, -87.68624731889324"
193,10100 S HALSTED ST,CHICAGO,IL,60628,41.71046428205555,-87.64307250557198,"41.71046428205555, -87.64307250557198"
194,10101-10103 S EWING AVE,CHICAGO,IL,60617,41.71187594645062,-87.53513236075923,"41.71187594645062, -87.53513236075923"
195,1011 S DELANO EAST CT,CHICAGO,IL,60661,,,"-,-"
196,1011 W 18TH ST,CHICAGO,IL,60608,41.85790269277439,-87.65215620861206,"41.85790269277439, -87.65215620861207"
197,1011 W IRVING PARK RD,CHICAGO,IL,60613,41.954371764894596,-87.65499810825564,"41.95437176489459, -87.65499810825563"
198,10115 S PARNELL ST,CHICAGO,IL,60628,41.710163200641475,-87.63670270383139,"41.71016320064148, -87.63670270383139"
199,10115 S PRAIRIE,CHICAGO,IL,60628,41.71041656176305,-87.6173534210108,"41.71041656176305, -87.61735342101079"
200,1012 N LARRABEE ST,CHICAGO,IL,60610,41.9008485875064,-87.64325553650411,"41.900848587506395, -87.64325553650413"
201,1012 N WESTERN AVE,CHICAGO,IL,60622,41.89983387207676,-87.68709615660386,"41.89983387207676, -87.68709615660384"
202,1012 W 31ST ST,CHICAGO,IL,60608,41.83808191145939,-87.65178087872175,"41.83808191145939, -87.65178087872175"
203,1012 W LAKE ST,CHICAGO,IL,60607,41.885683184645366,-87.65272658408918,"41.885683184645366, -87.65272658408918"
204,10121 S LONGWOOD DR,CHICAGO,IL,60643,41.709614949648035,-87.66957361444099,"41.70961494964804, -87.669573614441"
205,10123 S WESTERN AVE,CHICAGO,IL,60643,41.709331479914596,-87.6815640029777,"41.70933147991459, -87.68156400297771"
206,10126 S WESTERN AVE,CHICAGO,IL,60643,41.709217097723744,-87.68185356852545,"41.70921709772374, -87.68185356852545"
207,1013 1/2 E 53RD ST,CHICAGO,IL,60615,41.79930029340142,-87.60076744849599,"41.79930029340142, -87.60076744849599"
208,1013 W 18TH ST,CHICAGO,IL,60608,41.85790159650821,-87.65223840928364,"41.85790159650822, -87.65223840928364"
209,1013 W DIVISION ST,CHICAGO,IL,60642,41.903458260983456,-87.65311797721382,"41.903458260983456, -87.65311797721381"
210,1013 W WEBSTER AVE,CHICAGO,IL,60614,41.92161984057171,-87.65405058579165,"41.92161984057171, -87.65405058579164"
211,1013-1017 W 79TH ST,CHICAGO,IL,60620,41.75045130685669,-87.64945043557854,"41.75045130685669, -87.64945043557853"
212,1014 E 47TH ST,CHICAGO,IL,60653,41.80970465347431,-87.6010691840312,"41.80970465347431, -87.6010691840312"
213,1014 S WESTERN AVE,CHICAGO,IL,60612,41.868783839019464,-87.68624468790968,"41.86878383901946, -87.68624468790969"
214,1014 W LAWRENCE AVE,CHICAGO,IL,60640,41.969190780484574,-87.65548217666559,"41.96919078048457, -87.6554821766656"
215,1014-1018 W TAYLOR ST,CHICAGO,IL,60607,41.86960862593537,-87.65171626165753,"41.86960862593537, -87.65171626165753"
216,10142 S MORGAN,CHICAGO,IL,60643,41.70918641451879,-87.64790362127555,"41.70918641451879, -87.64790362127555"
217,10148 S EWING AVE,CHICAGO,IL,60617,41.710575955665966,-87.53542925902096,"41.710575955665966, -87.53542925902096"
218,1015 N RUSH ST,CHICAGO,IL,60611,41.901198041291345,-87.6275640618535,"41.90119804129134, -87.6275640618535"
219,1015 W 79TH ST,CHICAGO,IL,60620,41.75044990998136,-87.64953446796572,"41.75044990998137, -87.64953446796572"
220,1015 W 87TH ST,CHICAGO,IL,60620,41.735883858312064,-87.64913691423969,"41.735883858312064, -87.64913691423969"
221,1015 W LAKE ST,CHICAGO,IL,60607,41.885462128295,-87.65280681385605,"41.885462128295, -87.65280681385605"
222,10155 S EWING AVE,CHICAGO,IL,60617,41.71041289955135,-87.53513676917817,"41.71041289955135, -87.53513676917815"
223,1016 E 83RD ST,CHICAGO,IL,60619,41.744151621286,-87.59945491758984,"41.744151621286, -87.59945491758985"
224,1017 N LA SALLE DR,CHICAGO,IL,60610,41.90108084864571,-87.63269935304535,"41.90108084864571, -87.63269935304534"
225,1017 S DELANO CT,CHICAGO,IL,60605,,,"-,-"
226,1017 W IRVING PARK RD,CHICAGO,IL,60613,41.954368361153456,-87.65522418220391,"41.95436836115346, -87.65522418220391"
227,1017 W WILSON AVE,CHICAGO,IL,60640,41.96531364501071,-87.6555286541184,"41.96531364501071, -87.65552865411841"
228,1017-1019 W WILSON AVE,CHICAGO,IL,60640,41.96531364501071,-87.6555286541184,"41.96531364501071, -87.65552865411841"
229,1018 N LARAMIE AVE,CHICAGO,IL,60651,41.89918473417446,-87.7558503435186,"41.89918473417446, -87.7558503435186"
230,1018 S CANAL ST,CHICAGO,IL,60607,41.86913722255022,-87.63940174679801,"41.869137222550215, -87.63940174679801"
231,10180 S INDIANAPOLIS AVE,CHICAGO,IL,60617,41.71011639743625,-87.53255649991657,"41.71011639743625, -87.53255649991658"
232,1019 1/2 W ARGYLE ST,CHICAGO,IL,60640,41.97319036182206,-87.65575295517391,"41.97319036182206, -87.65575295517391"
233,1019 E 82ND ST,CHICAGO,IL,60619,41.745745001532505,-87.59935008832814,"41.74574500153251, -87.59935008832812"
234,1019 W LAKE ST,CHICAGO,IL,60607,41.88545894059186,-87.6529815530546,"41.88545894059186, -87.6529815530546"
235,102 E 79TH ST,CHICAGO,IL,60619,41.75111935927049,-87.62121638112387,"41.751119359270504, -87.62121638112387"
236,102 W DIVISION ST,CHICAGO,IL,60610,41.90400774905801,-87.63161084494463,"41.90400774905801, -87.63161084494463"
237,1020 S WABASH AVE,CHICAGO,IL,60605,41.86945883538021,-87.6260274455012,"41.86945883538021, -87.62602744550121"
238,1020 W ARGYLE ST,CHICAGO,IL,60640,41.97340853590492,-87.6558432439348,"41.973408535904916, -87.6558432439348"
239,1020 W BELMONT AVE,CHICAGO,IL,60657,41.94000649266254,-87.65501149012334,"41.94000649266254, -87.65501149012334"
240,1020 W BRYN MAWR AVE,CHICAGO,IL,60660,41.983802095793685,-87.65613163038387,"41.98380209579369, -87.65613163038387"
241,1020 W DEVON,ELK GROVE VILLAGE,IL,60007,,,"-,-"
242,1020 W LAWRENCE AVE,CHICAGO,IL,60640,41.96918742738737,-87.65573364991937,"41.96918742738737, -87.65573364991938"
243,1020 W LELAND AVE,CHICAGO,IL,60640,41.96736229781675,-87.65566321282995,"41.96736229781675, -87.65566321282995"
244,1020 W SHERIDAN RD,CHICAGO,IL,60660,41.99833536933632,-87.65721012538746,"41.998335369336324, -87.65721012538745"
245,1020-1022 W MADISON ST,CHICAGO,IL,60607,41.88179360409633,-87.65296525056516,"41.88179360409633, -87.65296525056517"
246,10200 S AVENUE J,CHICAGO,IL,60617,41.70995714781606,-87.53422251497508,"41.70995714781606, -87.5342225149751"
247,10200 S CENTRAL PARK AVE,CHICAGO,IL,60655,41.70775646831626,-87.71132638331974,"41.70775646831626, -87.71132638331973"
248,10200 S HALSTED ST,CHICAGO,IL,60628,41.70864398518536,-87.643024347783,"41.708643985185354, -87.64302434778298"
249,10200 S WASHTENAW AVE,CHICAGO,IL,60655,41.708040174736645,-87.68922181143849,"41.708040174736645, -87.68922181143849"
250,10203 S COMMERCIAL AVE,CHICAGO,IL,60617,41.709849227540026,-87.55216756556669,"41.709849227540026, -87.55216756556668"
251,1021 E 83RD,CHICAGO,IL,60619,41.7439330770293,-87.59929083361996,"41.7439330770293, -87.59929083361996"
252,1021 N WESTERN AVE,CHICAGO,IL,60622,41.90011226274004,-87.68680973097231,"41.90011226274004, -87.68680973097231"
253,1021 S DELANO WEST CT,CHICAGO,IL,60605,,,"-,-"
254,1021 W ARGYLE ST,CHICAGO,IL,60640,41.973189054288056,-87.65583712062242,"41.973189054288056, -87.65583712062242"
255,1021 W ARMITAGE AVE,CHICAGO,IL,60614,41.917981293152046,-87.65434085172942,"41.917981293152046, -87.6543408517294"
256,1021 W MONTROSE AVE,CHICAGO,IL,60613,41.961655308981946,-87.65564994485091,"41.961655308981946, -87.65564994485091"
257,10210 S CENTRAL PARK AVE,CHICAGO,IL,60655,41.70748085761858,-87.71131771489006,"41.70748085761858, -87.71131771489007"
258,10210 S VINCENNES AVE,CHICAGO,IL,60643,41.7084285331549,-87.65556641692646,"41.7084285331549, -87.65556641692646"
259,10211 S CRANDON,CHICAGO,IL,60617,41.709493633094155,-87.56680197422308,"41.70949363309416, -87.56680197422308"
260,10212 S VERNON AVE,CHICAGO,IL,60628,41.70872372859178,-87.61273269314799,"41.70872372859178, -87.61273269314798"
261,1022 1/2 W 63RD ST,CHICAGO,IL,60621,41.779773673778,-87.65071065371099,"41.779773673777996, -87.650710653711"
262,1022 N WESTERN AVE,CHICAGO,IL,60622,41.90017741931994,-87.68710513447826,"41.90017741931994, -87.68710513447827"
263,1022 W WILSON AVE,CHICAGO,IL,60640,41.9655301285822,-87.65578592696129,"41.965530128582195, -87.6557859269613"
264,10222 S WENTWORTH AVE,CHICAGO,IL,60628,41.708212840427116,-87.62849236436325,"41.70821284042712, -87.62849236436325"
265,10222 S WESTERN AVE,CHICAGO,IL,60643,41.7074831570076,-87.68180197701841,"41.7074831570076, -87.68180197701842"
266,10226 S HALSTED ST,CHICAGO,IL,60628,41.707909928156994,-87.64300673781824,"41.70790992815699, -87.64300673781825"
267,1023 -01025 W ADDISON ST,CHICAGO,IL,60613,41.9471189595757,-87.65530245115706,"41.947118959575704, -87.65530245115706"
268,1023 N WESTERN AVE,CHICAGO,IL,60622,41.9001796963123,-87.68681129923553,"41.9001796963123, -87.68681129923553"
269,1023 W BELMONT,CHICAGO,IL,60657,41.93978759587182,-87.65496629170038,"41.93978759587182, -87.65496629170038"
270,1023 W LAKE ST,CHICAGO,IL,60607,41.88545575025288,-87.65315630579407,"41.88545575025288, -87.65315630579407"
271,1023 W WILSON AVE,CHICAGO,IL,60640,41.96531062724146,-87.65578121780804,"41.96531062724145, -87.65578121780803"
272,1023-1025 W WILSON AVE,CHICAGO,IL,60640,41.96531062724146,-87.65578121780804,"41.96531062724145, -87.65578121780803"
273,10230-10234 S HALSTED ST,CHICAGO,IL,60628,41.70779695593131,-87.64300413840955,"41.70779695593131, -87.64300413840957"
274,10232 S VINCENNES AVE,CHICAGO,IL,60643,41.70767490603119,-87.65584840757957,"41.70767490603119, -87.65584840757958"
275,10232-10234 S HALSTED ST,CHICAGO,IL,60628,41.70774046981764,-87.64300283870762,"41.70774046981763, -87.64300283870763"
276,1024 N ASHLAND AVE,CHICAGO,IL,60622,41.900452559364034,-87.66756009821934,"41.90045255936403, -87.66756009821935"
277,1024 N RUSH ST,CHICAGO,IL,60611,41.90138463492662,-87.62796360567829,"41.901384634926615, -87.62796360567829"
278,1024 N WESTERN AVE,CHICAGO,IL,60622,41.90024592490344,-87.68710608576528,"41.900245924903444, -87.68710608576528"
279,1024 W 79TH ST,CHICAGO,IL,60620,41.75066269564234,-87.64996089073604,"41.75066269564234, -87.64996089073604"
280,1024 W ARGYLE ST,CHICAGO,IL,60640,41.97340592064704,-87.65601157540186,"41.97340592064704, -87.65601157540186"
281,10241 S WESTERN AVE,CHICAGO,IL,60643,41.706979234969026,-87.68149269214489,"41.70697923496903, -87.68149269214489"
282,10244 S EWING AVE,CHICAGO,IL,60617,41.70870572375043,-87.53543488600924,"41.70870572375043, -87.53543488600923"
283,10244 S LONGWOOD DR,CHICAGO,IL,60643,41.706709330071476,-87.67081386117728,"41.70670933007148, -87.67081386117727"
284,1025 E 58TH ST,CHICAGO,IL,60637,41.789423468509305,-87.60005953245,"41.789423468509305, -87.60005953245002"
285,1025 N WESTERN AVE,CHICAGO,IL,60622,41.90024820189601,-87.68681225020843,"41.90024820189601, -87.68681225020843"
286,1025 W 63RD ST,CHICAGO,IL,60621,41.77955252225541,-87.65079461074555,"41.77955252225541, -87.65079461074554"
287,1025 W BELMONT AVE,CHICAGO,IL,60657,41.93978650135143,-87.65503926380848,"41.93978650135143, -87.65503926380848"
288,1025 W LAWRENCE AVE,CHICAGO,IL,60640,41.96896570315629,-87.65589622353468,"41.96896570315629, -87.65589622353468"
289,1025 W MADISON ST,CHICAGO,IL,60607,41.881572495767934,-87.65305233593273,"41.88157249576794, -87.65305233593274"
290,1025 W MONTROSE AVE,CHICAGO,IL,60613,41.961651718327815,-87.65582989543894,"41.96165171832781, -87.65582989543893"
291,1025 W SUNNYSIDE AVE,CHICAGO,IL,60640,41.96348083390276,-87.65581591802439,"41.96348083390276, -87.65581591802439"
292,1025 W WILSON AVE,CHICAGO,IL,60640,41.965309621194855,-87.65586540570091,"41.96530962119485, -87.6558654057009"
293,10255 S ST LAWRENCE AVE,CHICAGO,IL,60628,41.707563838511994,-87.60874992510129,"41.70756383851199, -87.60874992510129"
294,10255 S WESTERN AVE,CHICAGO,IL,60643,41.70658293299433,-87.68148089347169,"41.70658293299433, -87.68148089347167"
295,10258 S EWING AVE,CHICAGO,IL,60617,41.70830712941481,-87.53543604102789,"41.708307129414806, -87.53543604102789"
296,10259 S HALSTED ST,CHICAGO,IL,60628,41.70701073530631,-87.64269046563244,"41.707010735306305, -87.64269046563244"
297,10259 S MICHIGAN AVE,CHICAGO,IL,60628,41.70724797476619,-87.62005636397815,"41.70724797476619, -87.62005636397816"
298,10259 S WESTERN AVE,CHICAGO,IL,60643,41.706470341352855,-87.68147713880279,"41.706470341352855, -87.6814771388028"
299,1026 E 67TH ST,CHICAGO,IL,60637,41.773308970217116,-87.59975111355841,"41.773308970217116, -87.59975111355841"
300,1026 N MILWAUKEE AVE,CHICAGO,IL,60642,41.90046314696679,-87.66218860926277,"41.9004631469668, -87.66218860926277"
301,1026 W BUENA AVE,CHICAGO,IL,60613,41.958525174634296,-87.65576164952209,"41.958525174634296, -87.6557616495221"
302,1027 N HONORE STE 2F,CHICAGO,IL,60622,41.900441143631475,-87.67336637283044,"41.900441143631475, -87.67336637283046"
303,1027 W MADISON ST,CHICAGO,IL,60607,41.88157109403527,-87.65313284498924,"41.881571094035266, -87.65313284498924"
304,1027 W WILSON AVE,CHICAGO,IL,60640,41.96530861508647,-87.6559495935919,"41.96530861508648, -87.65594959359191"
305,1028 N CLARK ST,CHICAGO,IL,60610,41.90147084066816,-87.63152426517486,"41.90147084066816, -87.63152426517486"
306,1028 N RUSH ST,CHICAGO,IL,60611,41.90148853431944,-87.62801242215315,"41.901488534319434, -87.62801242215315"
307,1028 W DIVERSEY PKWY,CHICAGO,IL,60614,41.932726771496995,-87.65504177558735,"41.93272677149699, -87.65504177558735"
308,103 E 51ST ST,CHICAGO,IL,60615,41.80189343717976,-87.62247431600424,"41.80189343717976, -87.62247431600423"
309,1030 N CLARK ST,CHICAGO,IL,60610,41.90153198270401,-87.63152606805158,"41.90153198270401, -87.63152606805158"
310,1030 N STATE ST,CHICAGO,IL,60610,41.90146341490292,-87.62848137148606,"41.90146341490292, -87.62848137148605"
311,1030 W DIVISION ST,CHICAGO,IL,60622,41.90366841772685,-87.65369936365694,"41.90366841772684, -87.65369936365693"
312,1030 W DIVISION ST,CHICAGO,IL,60642,41.90366841772685,-87.65369936365694,"41.90366841772684, -87.65369936365693"
313,1030 W TAYLOR ST,CHICAGO,IL,60607,41.86959706650426,-87.65234901750141,"41.86959706650426, -87.6523490175014"
314,1030 W TAYLOR,CHICAGO,IL,60607,41.86959706650426,-87.65234901750141,"41.86959706650426, -87.6523490175014"
315,1030 W VAN BUREN ST,CHICAGO,IL,60607,41.87669111925528,-87.65317662279269,"41.87669111925527, -87.65317662279269"
316,10300 S EWING AVE,CHICAGO,IL,60617,41.70812441675046,-87.53543391535256,"41.70812441675046, -87.53543391535257"
317,10300 S MICHIGAN AVE,CHICAGO,IL,60628,41.707182175387345,-87.62036149218319,"41.70718217538734, -87.62036149218318"
318,10300 S WESTERN AVE,CHICAGO,IL,60643,41.706282331897995,-87.6817635945799,"41.706282331898, -87.6817635945799"
319,10300-10302 S TORRENCE AVE,CHICAGO,IL,60617,41.708077429042284,-87.55980687133223,"41.70807742904229, -87.55980687133224"
320,10301 S KEDZIE AVE,CHICAGO,IL,60655,41.706091126209756,-87.70117395522206,"41.706091126209756, -87.70117395522207"
321,10301 S MICHIGAN AVE,CHICAGO,IL,60628,41.70715686160742,-87.62007047805109,"41.70715686160742, -87.6200704780511"
322,10301 S SAWYER AVE,CHICAGO,IL,60655,41.706083105338436,-87.7024021269117,"41.70608310533844, -87.7024021269117"
323,10305 S HALE AVE,CHICAGO,IL,60643,41.7063802782196,-87.66848085542047,"41.70638027821959, -87.66848085542047"
324,10307 S HALE AVE,CHICAGO,IL,60643,41.706322627727964,-87.668487157857,"41.70632262772796, -87.668487157857"
325,10309 S MORGAN (1000W),CHICAGO,IL,60643,41.7065955951449,-87.64754034240696,"41.706595595144904, -87.64754034240696"
326,1031 N RUSH ST,CHICAGO,IL,60611,41.90164265712363,-87.62777340422664,"41.90164265712363, -87.62777340422664"
327,1031 W MADISON ST,CHICAGO,IL,60607,41.88157047910092,-87.65332321194828,"41.881570479100915, -87.65332321194828"
328,1031 W WILSON AVE,CHICAGO,IL,60640,41.96530660268448,-87.65611796936844,"41.96530660268448, -87.65611796936844"
329,1031-1035 W BELMONT AVE,CHICAGO,IL,60657,41.93978321751186,-87.65525818012148,"41.93978321751186, -87.65525818012148"
330,10314 S HALSTED ST,CHICAGO,IL,60628,41.70642772851549,-87.64296514345423,"41.70642772851549, -87.64296514345422"
331,10316 S HALSTED ST,CHICAGO,IL,60628,41.70637118320408,-87.64296345555924,"41.70637118320408, -87.64296345555924"
332,10317 S WESTERN AVE,CHICAGO,IL,60643,41.70583515321179,-87.6814560236365,"41.705835153211794, -87.68145602363649"
333,10318 S HALSTED ST,CHICAGO,IL,60628,41.706314637892106,-87.6429617676665,"41.706314637892106, -87.64296176766652"
334,10319 S PULASKI RD,CHICAGO,IL,60655,41.70527429965785,-87.72074788790216,"41.70527429965785, -87.72074788790215"
335,1032 W ARGYLE ST,CHICAGO,IL,60640,41.97340306981469,-87.65626262861889,"41.973403069814694, -87.65626262861889"
336,1032 W LAKE ST,CHICAGO,IL,60607,41.88567203095461,-87.6533667906348,"41.88567203095461, -87.65336679063482"
337,1032 W WAVELAND AVE,CHICAGO,IL,60613,41.94913285249321,-87.6556499991962,"41.9491328524932, -87.65564999919621"
338,10320 S KEDZIE AVE,CHICAGO,IL,60655,41.70552029655878,-87.7014580422018,"41.70552029655878, -87.70145804220182"
339,10325 S TORRENCE AVE,CHICAGO,IL,60617,41.707421537783866,-87.55950283009871,"41.707421537783866, -87.5595028300987"
340,10330 S ELIZABETH (1232W),CHICAGO,IL,60643,41.70585971240203,-87.65378585398024,"41.70585971240203, -87.65378585398024"
341,10330 S WESTERN AVE,CHICAGO,IL,60643,41.705434669118674,-87.68173780244274,"41.70543466911867, -87.68173780244274"
342,10331 S KEDZIE AVE,CHICAGO,IL,60655,41.705208489493096,-87.7011632562526,"41.70520848949309, -87.7011632562526"
343,10337 S KEDZIE AVE,CHICAGO,IL,60655,41.7050324842898,-87.70116012573645,"41.7050324842898, -87.70116012573645"
344,1034 N WELLS ST,CHICAGO,IL,60610,41.90155156567868,-87.63453744491136,"41.90155156567868, -87.63453744491137"
345,1034 W BELMONT AVE,CHICAGO,IL,60657,41.93999961847732,-87.65546972706032,"41.93999961847732, -87.65546972706031"
346,1034 W RANDOLPH ST,CHICAGO,IL,60607,41.88441253263354,-87.65341892569424,"41.88441253263354, -87.65341892569424"
347,10341 S HALSTED ST,CHICAGO,IL,60628,41.70569754863335,-87.64265031197954,"41.70569754863335, -87.64265031197954"
348,10343 S HALSTED ST,CHICAGO,IL,60628,41.705641003312394,-87.64264862437092,"41.7056410033124, -87.64264862437092"
349,10347 S EWING AVE,CHICAGO,IL,60617,41.706822316342404,-87.53513860508505,"41.70682231634241, -87.53513860508505"
350,1035 N ASHLAND AVE,CHICAGO,IL,60622,41.90064069569674,-87.66727140888605,"41.90064069569674, -87.66727140888604"
351,1035 W 59TH ST,CHICAGO,IL,60621,41.78682586643111,-87.65119522639765,"41.78682586643111, -87.65119522639766"
352,1035 W 63RD ST,CHICAGO,IL,60621,41.779548601782864,-87.65100702255751,"41.779548601782864, -87.65100702255752"
353,1035 W LAKE ST,CHICAGO,IL,60607,41.88545124118461,-87.65344845559791,"41.88545124118461, -87.65344845559791"
354,10350 S TORRENCE AVE,CHICAGO,IL,60617,41.70670652685556,-87.55979214814694,"41.70670652685556, -87.55979214814693"
355,10350-10352 S HALSTED ST,CHICAGO,IL,60628,41.70540991282485,-87.64293476169445,"41.70540991282485, -87.64293476169445"
356,10351 S TORRENCE AVE,CHICAGO,IL,60617,41.706707034021825,-87.55949918510191,"41.706707034021825, -87.5594991851019"
357,10352 S WESTERN AVE,CHICAGO,IL,60643,41.70481271743646,-87.68171790184454,"41.70481271743646, -87.68171790184455"
358,10354 S CHARLES (1432W),CHICAGO,IL,60643,41.70514023786158,-87.65811642455637,"41.70514023786158, -87.65811642455638"
359,10354 S HALSTED ST,CHICAGO,IL,60628,41.7052964925479,-87.64293095094614,"41.705296492547895, -87.64293095094614"
360,10356 S CORLISS AVE,CHICAGO,IL,60628,41.70574203912544,-87.60410938051729,"41.70574203912544, -87.60410938051729"
361,10359 S TORRENCE AVE,CHICAGO,IL,60617,41.70648742697794,-87.55949850858343,"41.70648742697794, -87.55949850858342"
362,1036 N DEARBORN ST,CHICAGO,IL,60610,41.9017355868964,-87.63006791899414,"41.9017355868964, -87.63006791899414"
363,1036 N KILBOURN AVE,CHICAGO,IL,60651,41.89992381117936,-87.73868335454733,"41.89992381117936, -87.73868335454733"
364,1036 W BRYN MAWR AVE,CHICAGO,IL,60660,41.98379199076396,-87.65668178631915,"41.98379199076396, -87.65668178631915"
365,1036-1040 W BELMONT AVE,CHICAGO,IL,60657,41.93999835670019,-87.65555382180153,"41.939998356700194, -87.65555382180153"
366,1037 W 19TH ST,CHICAGO,IL,60608,41.85653386474729,-87.65304623797878,"41.85653386474729, -87.65304623797878"
367,1037-1043 N RUSH ST,CHICAGO,IL,60611,41.9018641087722,-87.62787745219514,"41.9018641087722, -87.62787745219512"
368,1038 N KINGSBURY,CHICAGO,IL,60610,41.90049172111306,-87.64563201431315,"41.90049172111306, -87.64563201431314"
369,1038 W WAVELAND AVE,CHICAGO,IL,60613,41.94912883486111,-87.65588747171282,"41.949128834861106, -87.65588747171282"
370,1039 N WESTERN AVE,CHICAGO,IL,60622,41.900527932590926,-87.6868161338336,"41.90052793259093, -87.6868161338336"
371,1039 W 63RD ST,CHICAGO,IL,60621,41.779545995673644,-87.65119025579277,"41.779545995673644, -87.65119025579276"
372,1039 W BELMONT AVE,CHICAGO,IL,60657,41.939777608739675,-87.65563200836263,"41.93977760873967, -87.65563200836264"
373,1039 W BRYN MAWR AVE,CHICAGO,IL,60660,41.98357123084218,-87.6567539303426,"41.98357123084218, -87.6567539303426"
374,1039 W LAWRENCE AVE,CHICAGO,IL,60640,41.968958572837174,-87.65636686737149,"41.968958572837174, -87.65636686737149"
375,1039-1041 W GRANVILLE AVE,CHICAGO,IL,60660,41.994481856507505,-87.65710041981102,"41.994481856507505, -87.65710041981102"
376,104 E OAK ST,CHICAGO,IL,60611,41.90090405022164,-87.62546072159701,"41.90090405022164, -87.625460721597"
377,104 S MICHIGAN AVE,CHICAGO,IL,60603,41.88067913963869,-87.62449086000186,"41.880679139638694, -87.62449086000186"
378,1040 E 79TH ST,CHICAGO,IL,60619,41.75146510546941,-87.5987332809639,"41.751465105469414, -87.5987332809639"
379,1040 N KEELER AVE,CHICAGO,IL,60651,41.90014610484065,-87.73129752546473,"41.90014610484065, -87.73129752546473"
380,1040 W BELMONT AVE,CHICAGO,IL,60657,41.93999583296108,-87.65572201127645,"41.93999583296108, -87.65572201127645"
381,1040 W GRANVILLE AVE,CHICAGO,IL,60660,41.994700596518456,-87.6571830588998,"41.99470059651846, -87.65718305889982"
382,1040 W RANDOLPH ST,CHICAGO,IL,60607,41.88440773161879,-87.65368149002035,"41.88440773161879, -87.65368149002035"
383,10400 S AVENUE L,CHICAGO,IL,60617,41.70630204741836,-87.5366401357901,"41.70630204741836, -87.5366401357901"
384,10400 S HALSTED ST,CHICAGO,IL,60628,41.70500154573659,-87.64292093652246,"41.70500154573659, -87.64292093652247"
385,10401 S MUSKEGON AVE,CHICAGO,IL,60617,41.70632379993432,-87.55483676731251,"41.706323799934324, -87.5548367673125"
386,10401 S TORRENCE AVE,CHICAGO,IL,60617,41.70630822902978,-87.5594979563291,"41.70630822902978, -87.5594979563291"
387,10401 S WESTERN AVE,CHICAGO,IL,60643,41.70446535544643,-87.68141545426693,"41.70446535544643, -87.68141545426693"
